League,Game,StartDate,StartTime,Player,BetLabel,SportsLine_Projection,DK_Line,Outcome1_Label,Outcome1_Odds,Outcome2_Label,Outcome2_Odds,Line2ProjDiff,Outcome1_ImpliedProbability,Outcome2_ImpliedProbability,Bet_Juice,NBA_Stat,BetSuggestion,BetResult,W/L,BetGrade
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Lonnie Walker IV,Points + Assists,14.0,16.5,Over,-115,Under,-120,2.5,53,55.0,53.0,17.0,Under,Over,L,C
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Lonnie Walker IV,Assists + Rebounds,4.9,5.5,Over,-120,Under,-115,0.5999999999999996,55,53.0,55.0,6.0,Under,Over,L,F
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Kevin Love,Points + Rebounds,18.6,21.5,Over,-110,Under,-125,2.8999999999999986,52,56.0,52.0,11.0,Under,Under,W,C
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Kevin Love,Assists + Rebounds,8.2,9.5,Over,+100,Under,-135,1.3000000000000007,50,57.0,50.0,5.0,Under,Under,W,D
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Kevin Love,Points + Assists,14.200000000000001,16.5,Over,-105,Under,-125,2.299999999999999,51,56.0,51.0,8.0,Under,Under,W,C
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Luka Doncic,Points + Assists,36.2,34.5,Over,-110,Under,-120,1.7000000000000028,52,55.0,52.0,37.0,Over,Over,W,D
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Luka Doncic,Points + Rebounds,35.8,33.5,Over,-120,Under,-110,2.299999999999997,55,52.0,55.0,39.0,Over,Over,W,C
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Luka Doncic,Assists + Rebounds,17.200000000000003,17.5,Over,+100,Under,-135,0.29999999999999716,50,57.0,50.0,22.0,Under,Over,L,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Dorian Finney-Smith,Assists + Rebounds,6.1,6.5,Over,+110,Under,-145,0.40000000000000036,48,59.0,48.0,5.0,Under,Under,W,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Dorian Finney-Smith,Points + Assists,10.6,12.5,Over,-125,Under,-110,1.9000000000000004,56,52.0,56.0,15.0,Under,Over,L,D
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Dorian Finney-Smith,Points + Rebounds,13.7,15.5,Over,-115,Under,-115,1.8000000000000007,53,53.0,53.0,16.0,Under,Over,L,D
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Jalen Brunson,Assists + Rebounds,6.9,8.5,Over,-135,Under,+100,1.5999999999999996,57,50.0,57.0,14.0,Under,Over,L,D
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Jalen Brunson,Points + Assists,15.6,21.5,Over,-120,Under,-115,5.9,55,53.0,55.0,24.0,Under,Over,L,B
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Jalen Brunson,Points + Rebounds,14.7,19.5,Over,-120,Under,-110,4.800000000000001,55,52.0,55.0,20.0,Under,Over,L,B
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Dwight Powell,Points + Rebounds,10.2,11.5,Over,-120,Under,-115,1.3000000000000007,55,53.0,55.0,18.0,Under,Over,L,D
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Dwight Powell,Assists + Rebounds,4.7,5.5,Over,+110,Under,-145,0.7999999999999998,48,59.0,48.0,8.0,Under,Over,L,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Dwight Powell,Points + Assists,7.300000000000001,8.5,Over,-105,Under,-130,1.1999999999999993,51,56.0,51.0,16.0,Under,Over,L,D
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Jaren Jackson Jr.,Assists + Rebounds,6.7,6.5,Over,-115,Under,-120,0.20000000000000018,53,55.0,53.0,8.0,Over,Over,W,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Jaren Jackson Jr.,Points + Assists,18.400000000000002,16.5,Over,-125,Under,-105,1.9000000000000021,56,51.0,56.0,8.0,Over,Under,L,D
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Jaren Jackson Jr.,Points + Rebounds,22.5,21.5,Over,-105,Under,-130,1.0,51,56.0,51.0,16.0,Over,Under,L,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Ja Morant,Points + Assists,30.6,31.5,Over,-125,Under,-110,0.8999999999999986,56,52.0,56.0,27.0,Under,Under,W,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Ja Morant,Assists + Rebounds,12.5,12.5,Over,-130,Under,-105,0.0,56,51.0,56.0,13.0,Push,Over,L,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Ja Morant,Points + Rebounds,28.299999999999997,30.5,Over,-120,Under,-115,2.200000000000003,55,53.0,55.0,24.0,Under,Under,W,C
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Desmond Bane,Assists + Rebounds,6.7,6.5,Over,-130,Under,-105,0.20000000000000018,56,51.0,56.0,6.0,Over,Under,L,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Desmond Bane,Points + Assists,18.7,20.5,Over,-110,Under,-125,1.8000000000000007,52,56.0,52.0,16.0,Under,Under,W,D
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Desmond Bane,Points + Rebounds,20.799999999999997,21.5,Over,-125,Under,-105,0.7000000000000028,56,51.0,56.0,22.0,Under,Over,L,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Kyle Anderson,Points + Rebounds,10.9,14.5,Over,-105,Under,-130,3.5999999999999996,51,56.0,51.0,17.0,Under,Over,L,C
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Kyle Anderson,Assists + Rebounds,6.6000000000000005,7.5,Over,-130,Under,-105,0.8999999999999995,56,51.0,56.0,6.0,Under,Under,W,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Kyle Anderson,Points + Assists,8.7,11.5,Over,-120,Under,-115,2.8000000000000007,55,53.0,55.0,13.0,Under,Over,L,C
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Reggie Bullock,Points + Rebounds,11.399999999999999,8.5,Over,-105,Under,-125,2.8999999999999986,51,56.0,51.0,19.0,Over,Over,W,C
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Reggie Bullock,Assists + Rebounds,4.1,3.5,Over,+100,Under,-135,0.5999999999999996,50,57.0,50.0,9.0,Over,Over,W,F
NBA,DAL Mavericks @ MEM Grizzlies,"Fri, Jan 14",10:00 PM,Reggie Bullock,Points + Assists,10.1,6.5,Over,-130,Under,-105,3.5999999999999996,56,51.0,56.0,10.0,Over,Over,W,C
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Harrison Barnes,Points + Rebounds,21.7,20.5,Over,-125,Under,-110,1.1999999999999993,56,52.0,56.0,25.0,Over,Over,W,D
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Harrison Barnes,Points + Assists,18.799999999999997,17.5,Over,-115,Under,-115,1.2999999999999972,53,53.0,53.0,22.0,Over,Over,W,D
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Harrison Barnes,Assists + Rebounds,7.699999999999999,8.5,Over,+100,Under,-135,0.8000000000000007,50,57.0,50.0,15.0,Under,Over,L,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Tyrese Haliburton,Points + Assists,22.5,24.5,Over,-125,Under,-105,2.0,56,51.0,56.0,21.0,Under,Under,W,D
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Tyrese Haliburton,Points + Rebounds,18.8,20.5,Over,-120,Under,-110,1.6999999999999993,55,52.0,55.0,15.0,Under,Under,W,D
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Tyrese Haliburton,Assists + Rebounds,10.9,12.5,Over,-120,Under,-115,1.5999999999999996,55,53.0,55.0,18.0,Under,Over,L,D
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Jalen Green,Assists + Rebounds,5.4,4.5,Over,-145,Under,+105,0.9000000000000004,59,49.0,59.0,6.0,Over,Over,W,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Jalen Green,Points + Assists,17.5,16.5,Over,-115,Under,-120,1.0,53,55.0,53.0,15.0,Over,Under,L,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Jalen Green,Points + Rebounds,18.5,17.5,Over,-125,Under,-110,1.0,56,52.0,56.0,13.0,Over,Under,L,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Eric Gordon,Assists + Rebounds,4.3,4.5,Over,-145,Under,+105,0.20000000000000018,59,49.0,59.0,4.0,Under,Under,W,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Eric Gordon,Points + Rebounds,15.0,16.5,Over,-110,Under,-120,1.5,52,55.0,52.0,19.0,Under,Over,L,D
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Eric Gordon,Points + Assists,15.9,17.5,Over,-120,Under,-115,1.5999999999999996,55,53.0,55.0,17.0,Under,Under,W,D
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Kevin Porter Jr.,Assists + Rebounds,8.100000000000001,9.5,Over,-105,Under,-130,1.3999999999999986,51,56.0,51.0,15.0,Under,Over,L,D
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Kevin Porter Jr.,Points + Assists,15.200000000000001,18.5,Over,-120,Under,-115,3.299999999999999,55,53.0,55.0,24.0,Under,Over,L,C
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Kevin Porter Jr.,Points + Rebounds,14.5,17.5,Over,-120,Under,-110,3.0,55,52.0,55.0,23.0,Under,Over,L,C
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Jae'Sean Tate,Assists + Rebounds,8.5,8.5,Over,-110,Under,-125,0.0,52,56.0,52.0,18.0,Push,Over,L,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Jae'Sean Tate,Points + Assists,15.1,15.5,Over,-120,Under,-110,0.40000000000000036,55,52.0,55.0,25.0,Under,Over,L,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Jae'Sean Tate,Points + Rebounds,17.6,18.5,Over,-115,Under,-120,0.8999999999999986,53,55.0,53.0,27.0,Under,Over,L,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Christian Wood,Points + Rebounds,28.7,29.5,Over,-115,Under,-115,0.8000000000000007,53,53.0,53.0,34.0,Under,Over,L,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Christian Wood,Points + Assists,21.2,21.5,Over,-105,Under,-130,0.3000000000000007,51,56.0,51.0,26.0,Under,Over,L,F
NBA,HOU Rockets @ SAC Kings,"Fri, Jan 14",10:10 PM,Christian Wood,Assists + Rebounds,11.5,12.5,Over,+100,Under,-135,1.0,50,57.0,50.0,8.0,Under,Under,W,F
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Khris Middleton,Points + Assists,24.8,27.5,Over,-125,Under,-110,2.6999999999999993,56,52.0,56.0,21.0,Under,Under,W,C
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Khris Middleton,Assists + Rebounds,10.600000000000001,12.5,Over,-105,Under,-130,1.8999999999999986,51,56.0,51.0,9.0,Under,Under,W,D
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Khris Middleton,Points + Rebounds,25.0,27.5,Over,-110,Under,-120,2.5,52,55.0,52.0,20.0,Under,Under,W,C
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Giannis Antetokounmpo,Points + Rebounds,38.6,42.5,Over,-110,Under,-120,3.8999999999999986,52,55.0,52.0,36.0,Under,Under,W,C
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Giannis Antetokounmpo,Points + Assists,33.7,37.5,Over,-120,Under,-115,3.799999999999997,55,53.0,55.0,34.0,Under,Under,W,C
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Giannis Antetokounmpo,Assists + Rebounds,17.1,18.5,Over,-120,Under,-110,1.3999999999999986,55,52.0,55.0,10.0,Under,Under,W,D
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Grayson Allen,Points + Rebounds,14.0,12.5,Over,-125,Under,-110,1.5,56,52.0,56.0,22.0,Over,Over,W,D
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Grayson Allen,Points + Assists,12.5,11.5,Over,-115,Under,-115,1.0,53,53.0,53.0,21.0,Over,Over,W,F
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Grayson Allen,Assists + Rebounds,4.3,4.5,Over,+110,Under,-145,0.20000000000000018,48,59.0,48.0,7.0,Under,Over,L,F
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Bobby Portis,Points + Assists,14.700000000000001,17.5,Over,-130,Under,-105,2.799999999999999,56,51.0,56.0,11.0,Under,Under,W,C
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Bobby Portis,Assists + Rebounds,9.3,10.5,Over,-130,Under,-105,1.1999999999999993,56,51.0,56.0,11.0,Under,Over,L,D
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Bobby Portis,Points + Rebounds,21.4,25.5,Over,-115,Under,-120,4.100000000000001,53,55.0,53.0,22.0,Under,Under,W,B
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Fred VanVleet,Points + Rebounds,24.1,26.5,Over,-130,Under,-105,2.3999999999999986,56,51.0,56.0,20.0,Under,Under,W,C
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Fred VanVleet,Assists + Rebounds,10.8,10.5,Over,-130,Under,-105,0.3000000000000007,56,51.0,56.0,10.0,Over,Under,L,F
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Fred VanVleet,Points + Assists,26.3,28.5,Over,-120,Under,-110,2.1999999999999993,55,52.0,55.0,24.0,Under,Under,W,C
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,OG Anunoby,Points + Assists,19.7,19.5,Over,-115,Under,-115,0.1999999999999993,53,53.0,53.0,28.0,Over,Over,W,F
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,OG Anunoby,Points + Rebounds,22.6,22.5,Over,-105,Under,-130,0.10000000000000142,51,56.0,51.0,32.0,Over,Over,W,F
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,OG Anunoby,Assists + Rebounds,7.3,6.5,Over,-145,Under,+105,0.7999999999999998,59,49.0,59.0,12.0,Over,Over,W,F
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Pascal Siakam,Assists + Rebounds,11.5,12.5,Over,-140,Under,+100,1.0,58,50.0,58.0,20.0,Under,Over,L,F
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Pascal Siakam,Points + Assists,22.1,26.5,Over,-115,Under,-115,4.399999999999999,53,53.0,53.0,40.0,Under,Over,L,B
NBA,TOR Raptors @ MIL Bucks,"Sat, Jan 15",06:40 PM,Pascal Siakam,Points + Rebounds,26.0,29.5,Over,-125,Under,-110,3.5,56,52.0,56.0,40.0,Under,Over,L,C
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Kentavious Caldwell-Pope,Assists + Rebounds,5.7,5.5,Over,-150,Under,+110,0.20000000000000018,60,48.0,60.0,4.0,Over,Under,L,F
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Kentavious Caldwell-Pope,Points + Rebounds,16.3,16.5,Over,-125,Under,-110,0.1999999999999993,56,52.0,56.0,10.0,Under,Under,W,F
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Kentavious Caldwell-Pope,Points + Assists,15.0,15.5,Over,-125,Under,-110,0.5,56,52.0,56.0,10.0,Under,Under,W,F
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Corey Kispert,Points + Rebounds,11.7,14.5,Over,-115,Under,-115,2.8000000000000007,53,53.0,53.0,20.0,Under,Over,L,C
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Corey Kispert,Assists + Rebounds,4.1,5.5,Over,+120,Under,-160,1.4000000000000004,45,62.0,45.0,8.0,Under,Over,L,D
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Corey Kispert,Points + Assists,10.200000000000001,13.5,Over,-110,Under,-125,3.299999999999999,52,56.0,52.0,14.0,Under,Over,L,C
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Robert Covington,Points + Rebounds,16.6,15.5,Over,-120,Under,-115,1.1000000000000014,55,53.0,55.0,24.0,Over,Over,W,D
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Robert Covington,Assists + Rebounds,7.4,7.5,Over,+105,Under,-145,0.09999999999999964,49,59.0,49.0,11.0,Under,Over,L,F
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Robert Covington,Points + Assists,12.2,10.5,Over,-130,Under,-105,1.6999999999999993,56,51.0,56.0,17.0,Over,Over,W,D
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Nassir Little,Points + Assists,9.7,14.5,Over,-115,Under,-115,4.800000000000001,53,53.0,53.0,18.0,Under,Over,L,B
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Nassir Little,Assists + Rebounds,5.5,7.5,Over,-125,Under,-105,2.0,56,51.0,56.0,1.0,Under,Under,W,D
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Nassir Little,Points + Rebounds,12.8,18.5,Over,-130,Under,-105,5.699999999999999,56,51.0,56.0,19.0,Under,Over,L,B
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Jusuf Nurkic,Points + Assists,18.4,21.5,Over,-110,Under,-125,3.1000000000000014,52,56.0,52.0,25.0,Under,Over,L,C
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Jusuf Nurkic,Assists + Rebounds,12.9,15.5,Over,-130,Under,-105,2.5999999999999996,56,51.0,56.0,16.0,Under,Over,L,C
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Jusuf Nurkic,Points + Rebounds,24.5,27.5,Over,-120,Under,-110,3.0,55,52.0,55.0,37.0,Under,Over,L,C
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Ben McLemore,Points + Rebounds,17.1,18.5,Over,-125,Under,-105,1.3999999999999986,56,51.0,56.0,12.0,Under,Under,W,D
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Ben McLemore,Assists + Rebounds,3.7,4.5,Over,+120,Under,-165,0.7999999999999998,45,62.0,45.0,3.0,Under,Under,W,F
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Ben McLemore,Points + Assists,15.799999999999999,17.5,Over,-120,Under,-115,1.700000000000001,55,53.0,55.0,11.0,Under,Under,W,D
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Spencer Dinwiddie,Assists + Rebounds,11.899999999999999,12.5,Over,-115,Under,-120,0.6000000000000014,53,55.0,53.0,8.0,Under,Under,W,F
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Spencer Dinwiddie,Points + Assists,25.9,24.5,Over,-110,Under,-125,1.3999999999999986,52,56.0,52.0,34.0,Over,Over,W,D
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Spencer Dinwiddie,Points + Rebounds,22.6,21.5,Over,-110,Under,-125,1.1000000000000014,52,56.0,52.0,28.0,Over,Over,W,D
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Kyle Kuzma,Assists + Rebounds,10.4,12.5,Over,-120,Under,-110,2.0999999999999996,55,52.0,55.0,14.0,Under,Over,L,C
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Kyle Kuzma,Points + Assists,19.799999999999997,23.5,Over,-125,Under,-110,3.700000000000003,56,52.0,56.0,18.0,Under,Under,W,C
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Kyle Kuzma,Points + Rebounds,24.4,28.5,Over,-120,Under,-115,4.100000000000001,55,53.0,55.0,28.0,Under,Under,W,B
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Anfernee Simons,Points + Rebounds,20.400000000000002,25.5,Over,-105,Under,-125,5.099999999999998,51,56.0,51.0,31.0,Under,Over,L,B
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Anfernee Simons,Assists + Rebounds,6.9,9.5,Over,-110,Under,-125,2.5999999999999996,52,56.0,52.0,11.0,Under,Over,L,C
NBA,POR Trail Blazers @ WAS Wizards,"Sat, Jan 15",07:10 PM,Anfernee Simons,Points + Assists,21.1,27.5,Over,-115,Under,-115,6.399999999999999,53,53.0,53.0,42.0,Under,Over,L,A
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Julius Randle,Points + Assists,25.1,25.5,Over,-110,Under,-125,0.3999999999999986,52,56.0,52.0,33.0,Under,Over,L,F
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Julius Randle,Points + Rebounds,29.6,29.5,Over,-125,Under,-110,0.10000000000000142,56,52.0,56.0,30.0,Over,Over,W,F
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Julius Randle,Assists + Rebounds,14.3,14.5,Over,-115,Under,-115,0.1999999999999993,53,53.0,53.0,15.0,Under,Over,L,F
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Evan Fournier,Points + Rebounds,15.5,17.5,Over,-125,Under,-110,2.0,56,52.0,56.0,20.0,Under,Over,L,D
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Evan Fournier,Assists + Rebounds,4.9,5.5,Over,-110,Under,-125,0.5999999999999996,52,56.0,52.0,3.0,Under,Under,W,F
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Evan Fournier,Points + Assists,15.2,17.5,Over,-110,Under,-120,2.3000000000000007,52,55.0,52.0,19.0,Under,Over,L,C
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,RJ Barrett,Points + Rebounds,23.2,25.5,Over,-130,Under,-105,2.3000000000000007,56,51.0,56.0,31.0,Under,Over,L,C
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,RJ Barrett,Assists + Rebounds,8.4,8.5,Over,-135,Under,+100,0.09999999999999964,57,50.0,57.0,8.0,Under,Under,W,F
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,RJ Barrett,Points + Assists,21.2,23.5,Over,-110,Under,-120,2.3000000000000007,52,55.0,52.0,29.0,Under,Over,L,C
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Mitchell Robinson,Points + Rebounds,14.8,16.5,Over,-115,Under,-115,1.6999999999999993,53,53.0,53.0,27.0,Under,Over,L,D
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Mitchell Robinson,Points + Assists,8.3,8.5,Over,-115,Under,-120,0.1999999999999993,53,55.0,53.0,14.0,Under,Over,L,F
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Mitchell Robinson,Assists + Rebounds,7.5,8.5,Over,-125,Under,-110,1.0,56,52.0,56.0,13.0,Under,Over,L,F
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Alec Burks,Assists + Rebounds,6.9,8.5,Over,-130,Under,-105,1.5999999999999996,56,51.0,56.0,17.0,Under,Over,L,D
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Alec Burks,Points + Rebounds,15.3,19.5,Over,-115,Under,-120,4.199999999999999,53,55.0,53.0,26.0,Under,Over,L,B
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Alec Burks,Points + Assists,13.6,17.5,Over,-120,Under,-115,3.9000000000000004,55,53.0,55.0,25.0,Under,Over,L,C
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,John Collins,Assists + Rebounds,8.7,9.5,Over,-105,Under,-130,0.8000000000000007,51,56.0,51.0,4.0,Under,Under,W,F
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,John Collins,Points + Rebounds,24.599999999999998,23.5,Over,-115,Under,-115,1.0999999999999979,53,53.0,53.0,16.0,Over,Under,L,D
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,John Collins,Points + Assists,18.9,17.5,Over,-115,Under,-120,1.3999999999999986,53,55.0,53.0,14.0,Over,Under,L,D
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Trae Young,Assists + Rebounds,11.8,12.5,Over,-130,Under,-105,0.6999999999999993,56,51.0,56.0,8.0,Under,Under,W,F
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Trae Young,Points + Rebounds,28.099999999999998,29.5,Over,-120,Under,-115,1.4000000000000021,55,53.0,55.0,32.0,Under,Over,L,D
NBA,NY Knicks @ ATL Hawks,"Sat, Jan 15",07:40 PM,Trae Young,Points + Assists,33.1,34.5,Over,-115,Under,-120,1.3999999999999986,53,55.0,53.0,34.0,Under,Under,W,D
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Kevin Durant,Assists + Rebounds,12.0,12.5,Over,+100,Under,-135,0.5,50,57.0,50.0,5.0,Under,Under,W,F
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Kevin Durant,Points + Rebounds,34.4,36.5,Over,-120,Under,-110,2.1000000000000014,55,52.0,55.0,15.0,Under,Under,W,C
NBA,NO Pelicans @ BKN Nets,"Sat, Jan 15",07:40 PM,Kevin Durant,Points + Assists,32.6,35.5,Over,-110,Under,-125,2.8999999999999986,52,56.0,52.0,14.0,Under,Under,W,C
